Sale_ID,Month,Region,Product,Units_Sold,Unit_Price,Unit_Cost,Revenue,Profit,Profit_Margin_%
318,Sep,Abu Dhabi,CRM Platform,4,1696.5,898.34,6786.01,3192.65,47.0
319,Mar,Sharjah,Cloud Storage,21,1882.53,859.12,39533.09,21491.47,54.4
320,Feb,Riyadh,Analytics Suite,17,553.34,353.64,9406.84,3395.04,36.1
321,Nov,Sharjah,Cloud Storage,20,1305.97,552.89,26119.42,15061.58,57.7
322,Oct,Abu Dhabi,Security Package,10,508.16,282.6,5081.61,2255.63,44.4
323,Oct,Riyadh,Analytics Suite,3,1685.43,686.13,5056.28,2997.9,59.3
324,May,Dubai,Security Package,42,579.46,314.66,24337.11,11121.23,45.7
325,Aug,Riyadh,Enterprise Software,41,1182.04,662.51,48463.62,21300.88,44.0
326,Apr,Sharjah,CRM Platform,44,930.97,477.95,40962.53,19932.94,48.7
327,Aug,Dubai,Cloud Storage,27,1071.65,483.32,28934.6,15884.93,54.9
328,Jun,Riyadh,Cloud Storage,46,774.77,501.28,35639.4,12580.5,35.3
329,Mar,Sharjah,CRM Platform,49,866.97,468.52,42481.65,19524.02,46.0
330,Aug,Sharjah,Cloud Storage,8,681.45,314.82,5451.59,2933.07,53.8
331,May,Dubai,Enterprise Software,25,1755.49,885.71,43887.37,21744.72,49.5
332,Oct,Abu Dhabi,Analytics Suite,47,762.89,450.7,35855.68,14672.85,40.9
333,Aug,Ajman,Security Package,32,1782.34,934.55,57034.76,27129.01,47.6
334,Sep,Dubai,CRM Platform,30,1940.04,880.36,58201.08,31790.24,54.6
335,Jan,Sharjah,Enterprise Software,19,1090.81,676.94,20725.38,7863.52,37.9
336,Sep,Ajman,Analytics Suite,1,1724.91,875.79,1724.91,849.12,49.2
337,Jul,Sharjah,Analytics Suite,24,281.44,116.17,6754.47,3966.3,58.7
338,Jun,Riyadh,Cloud Storage,36,719.48,357.29,25901.39,13039.09,50.3
339,May,Ajman,Security Package,40,1424.72,612.21,56988.7,32500.5,57.0
340,Jun,Dubai,CRM Platform,22,1204.1,591.7,26490.14,13472.84,50.9
341,Oct,Abu Dhabi,Cloud Storage,33,922.5,378.28,30442.39,17959.07,59.0
342,Dec,Dubai,Cloud Storage,22,1647.14,872.71,36237.05,17037.46,47.0
343,Sep,Abu Dhabi,Security Package,9,790.34,437.27,7113.05,3177.63,44.7
344,Oct,Abu Dhabi,CRM Platform,48,1716.68,941.48,82400.81,37209.64,45.2
345,Sep,Riyadh,Security Package,32,1475.73,700.9,47223.41,24794.76,52.5
346,Jun,Dubai,Analytics Suite,44,397.29,200.29,17480.68,8668.06,49.6
347,Oct,Sharjah,Enterprise Software,31,677.95,382.3,21016.6,9165.39,43.6
348,Apr,Riyadh,Security Package,47,292.44,152.1,13744.65,6595.89,48.0
349,Jul,Riyadh,Security Package,10,1678.99,773.26,16789.9,9057.33,53.9
350,Apr,Riyadh,Enterprise Software,2,993.87,501.6,1987.74,984.54,49.5
351,Jul,Ajman,Cloud Storage,33,1594.95,1005.03,52633.35,19467.49,37.0
352,Sep,Dubai,Cloud Storage,14,1209.6,785.67,16934.35,5934.97,35.0
353,Jul,Ajman,Security Package,21,1922.03,989.69,40362.71,19579.31,48.5
354,Sep,Riyadh,Analytics Suite,23,1416.56,873.9,32580.96,12481.32,38.3
355,Aug,Sharjah,Security Package,13,1923.21,903.43,25001.7,13257.11,53.0
356,May,Sharjah,Cloud Storage,50,720.21,325.4,36010.37,19740.19,54.8
357,Aug,Ajman,Analytics Suite,23,1208.88,765.97,27804.19,10186.86,36.6
358,Feb,Sharjah,Analytics Suite,37,1417.92,701.76,52463.04,26497.85,50.5
359,Mar,Ajman,Analytics Suite,19,275.72,176.14,5238.67,1892.06,36.1
360,Aug,Dubai,Analytics Suite,42,661.6,343.88,27787.16,13344.24,48.0
361,May,Abu Dhabi,Security Package,36,1453.11,631.11,52311.9,29591.89,56.6
362,Apr,Riyadh,Security Package,16,291.38,182.49,4662.04,1742.22,37.4
363,Jan,Abu Dhabi,Cloud Storage,7,943.94,546.86,6607.6,2779.56,42.1
364,Jan,Dubai,Cloud Storage,36,1960.24,861.5,70568.61,39554.75,56.1
365,Nov,Ajman,CRM Platform,13,1560.64,736.33,20288.32,10716.06,52.8
366,Feb,Sharjah,Enterprise Software,42,1233.44,658.4,51804.48,24151.87,46.6
367,Jul,Dubai,Cloud Storage,12,1881.06,769.51,22572.73,13338.56,59.1
368,Mar,Ajman,CRM Platform,48,1931.84,1219.97,92728.15,34169.4,36.8
369,May,Dubai,Enterprise Software,37,1285.01,812.27,47545.35,17491.28,36.8
370,Aug,Sharjah,Analytics Suite,42,1177.94,616.63,49473.52,23575.21,47.7
371,Aug,Abu Dhabi,Security Package,18,547.06,234.23,9847.09,5630.94,57.2
372,Nov,Abu Dhabi,CRM Platform,17,1493.48,602.65,25389.1,15144.07,59.6
373,Oct,Sharjah,Analytics Suite,44,1563.11,693.82,68776.79,38248.58,55.6
374,Sep,Ajman,CRM Platform,21,356.13,202.04,7478.69,3235.92,43.3
375,Aug,Abu Dhabi,Cloud Storage,21,1884.49,757.01,39574.2,23676.95,59.8
376,Aug,Ajman,Cloud Storage,49,680.59,328.32,33348.9,17261.18,51.8
377,Jan,Riyadh,Security Package,17,1376.63,789.07,23402.71,9988.46,42.7
378,Aug,Dubai,Enterprise Software,20,487.49,278.61,9749.81,4177.61,42.8
379,Nov,Sharjah,Enterprise Software,19,861.58,392.2,16370.0,8918.18,54.5
380,Mar,Abu Dhabi,CRM Platform,30,1545.92,852.48,46377.68,20803.42,44.9
381,Aug,Ajman,Security Package,49,1167.53,660.85,57209.06,24827.38,43.4
382,Nov,Abu Dhabi,Cloud Storage,49,1272.47,759.46,62350.84,25137.2,40.3
383,Sep,Riyadh,CRM Platform,46,851.21,535.68,39155.79,14514.61,37.1
384,Sep,Dubai,Enterprise Software,33,563.88,301.21,18608.11,8668.31,46.6
385,Sep,Abu Dhabi,Analytics Suite,29,409.23,184.71,11867.73,6511.23,54.9
386,Feb,Riyadh,CRM Platform,33,1001.87,414.68,33061.67,19377.15,58.6
387,Jul,Abu Dhabi,Security Package,30,1215.04,655.76,36451.2,16778.51,46.0
388,Jul,Sharjah,Enterprise Software,17,1669.62,979.15,28383.47,11737.95,41.4
389,Jan,Riyadh,Enterprise Software,28,820.15,341.13,22964.25,13412.5,58.4
390,Aug,Dubai,Enterprise Software,3,716.76,318.96,2150.29,1193.42,55.5
391,Jun,Abu Dhabi,CRM Platform,25,1007.37,633.91,25184.17,9336.31,37.1
392,Feb,Ajman,CRM Platform,44,1935.46,1197.35,85160.23,32476.84,38.1
393,Feb,Abu Dhabi,Analytics Suite,12,1987.12,990.11,23845.49,11964.13,50.2
394,Jan,Abu Dhabi,Cloud Storage,49,240.92,114.34,11805.26,6202.59,52.5
395,Sep,Riyadh,CRM Platform,25,1682.05,776.9,42051.22,22628.69,53.8
396,May,Sharjah,Cloud Storage,13,1887.34,1097.03,24535.4,10274.05,41.9
397,Nov,Dubai,Enterprise Software,27,1306.86,828.63,35285.27,12912.31,36.6
398,Apr,Dubai,Cloud Storage,5,381.61,155.85,1908.07,1128.83,59.2
399,Apr,Riyadh,Enterprise Software,48,279.63,142.54,13422.05,6580.29,49.0
400,Jan,Riyadh,Cloud Storage,9,1107.01,522.86,9963.11,5257.38,52.8
401,Oct,Riyadh,Analytics Suite,39,1590.57,961.65,62032.18,24527.8,39.5
402,Mar,Abu Dhabi,Analytics Suite,43,1138.25,572.98,48944.83,24306.49,49.7
403,Sep,Sharjah,Enterprise Software,38,1783.49,1119.84,67772.43,25218.5,37.2
404,Aug,Ajman,Security Package,4,1950.12,1239.1,7800.49,2844.09,36.5
405,Jun,Ajman,Security Package,45,949.38,415.17,42722.3,24039.65,56.3
406,Sep,Ajman,Cloud Storage,31,633.74,289.2,19646.02,10680.83,54.4
407,Jan,Abu Dhabi,CRM Platform,36,942.82,475.3,33941.5,16830.68,49.6
408,Jul,Riyadh,Cloud Storage,16,658.99,318.01,10543.87,5455.76,51.7
409,Jun,Dubai,CRM Platform,6,1164.14,707.04,6984.86,2742.6,39.3
410,Jul,Dubai,Analytics Suite,44,1288.95,528.32,56713.58,33467.43,59.0
411,Oct,Dubai,Cloud Storage,47,1408.61,639.87,66204.71,36130.95,54.6
412,May,Abu Dhabi,Analytics Suite,1,581.25,260.11,581.25,321.14,55.2
413,Apr,Dubai,CRM Platform,45,1287.92,581.02,57956.52,31810.7,54.9
414,Jun,Abu Dhabi,Security Package,50,709.51,366.5,35475.33,17150.1,48.3
415,May,Sharjah,Analytics Suite,24,1123.07,588.85,26953.67,12821.34,47.6
416,Jun,Dubai,CRM Platform,14,867.27,436.65,12141.76,6028.6,49.7
417,Dec,Riyadh,Cloud Storage,10,229.2,123.38,2291.96,1058.13,46.2
418,Dec,Riyadh,Security Package,27,731.35,328.41,19746.35,10879.29,55.1
419,Oct,Abu Dhabi,CRM Platform,16,1098.74,619.31,17579.88,7670.95,43.6
420,Aug,Sharjah,Analytics Suite,47,1355.05,708.22,63687.35,30401.23,47.7
421,Mar,Abu Dhabi,Analytics Suite,9,1496.56,781.32,13469.08,6437.15,47.8
422,Sep,Riyadh,Enterprise Software,3,1710.32,715.91,5130.97,2983.24,58.1
423,Jul,Dubai,Enterprise Software,9,1716.58,785.95,15449.22,8375.67,54.2
424,Apr,Abu Dhabi,Enterprise Software,33,1020.82,423.75,33686.97,19703.09,58.5
425,Nov,Riyadh,CRM Platform,32,228.32,121.71,7306.15,3411.58,46.7
426,Jan,Ajman,Enterprise Software,34,1499.95,800.87,50998.19,23768.5,46.6
427,Sep,Sharjah,Enterprise Software,45,1413.26,850.13,63596.67,25340.61,39.8
428,Feb,Abu Dhabi,Enterprise Software,34,468.02,209.66,15912.53,8783.98,55.2
429,Jun,Riyadh,Analytics Suite,18,1630.89,684.57,29355.94,17033.64,58.0
430,Oct,Ajman,CRM Platform,16,1982.42,904.9,31718.71,17240.25,54.4
431,Feb,Dubai,Enterprise Software,26,882.68,475.03,22949.56,10598.67,46.2
432,Dec,Dubai,Enterprise Software,11,348.84,213.25,3837.19,1491.39,38.9
433,Feb,Sharjah,Security Package,34,1854.47,848.31,63052.12,34209.45,54.3
434,May,Riyadh,CRM Platform,3,1863.49,1064.25,5590.46,2397.71,42.9
435,Oct,Sharjah,Security Package,43,259.22,163.88,11146.6,4099.81,36.8
436,Apr,Sharjah,Enterprise Software,38,459.54,278.1,17462.7,6894.75,39.5
437,May,Ajman,Enterprise Software,11,1215.12,658.2,13366.37,6126.16,45.8
438,Jun,Ajman,Security Package,25,1560.1,678.62,39002.42,22036.85,56.5
439,Dec,Dubai,Security Package,23,296.65,151.08,6823.03,3348.25,49.1
440,Oct,Dubai,Analytics Suite,50,1304.96,716.29,65247.87,29433.17,45.1
441,Nov,Sharjah,Enterprise Software,18,1610.39,825.54,28986.96,14127.16,48.7
442,Sep,Abu Dhabi,Analytics Suite,25,977.33,557.0,24433.16,10508.12,43.0
443,Oct,Ajman,Enterprise Software,19,1636.5,946.35,31093.49,13112.83,42.2
444,Mar,Dubai,Analytics Suite,25,1481.02,827.11,37025.47,16347.66,44.2
445,Jun,Ajman,Analytics Suite,7,364.74,231.88,2553.16,930.01,36.4
446,May,Ajman,Analytics Suite,7,438.51,195.95,3069.59,1697.95,55.3
447,Sep,Ajman,Security Package,33,934.48,379.93,30837.82,18300.23,59.3
448,Feb,Sharjah,Security Package,39,1276.48,614.12,49782.67,25831.85,51.9
449,May,Ajman,Enterprise Software,27,898.04,378.23,24247.06,14034.81,57.9
450,Oct,Riyadh,Cloud Storage,34,505.25,250.19,17178.47,8671.99,50.5
451,May,Abu Dhabi,Analytics Suite,18,1087.62,452.25,19577.22,11436.68,58.4
452,Jul,Ajman,Analytics Suite,20,1071.62,449.25,21432.33,12447.25,58.1
453,Dec,Sharjah,Cloud Storage,41,1092.44,605.4,44790.22,19968.95,44.6
454,Mar,Ajman,Enterprise Software,20,212.18,105.86,4243.63,2126.38,50.1
455,Jun,Riyadh,CRM Platform,29,802.53,484.62,23273.23,9219.25,39.6
456,May,Riyadh,Cloud Storage,21,1285.78,737.81,27001.39,11507.37,42.6
457,Mar,Ajman,Analytics Suite,26,1943.71,919.1,50536.34,26639.62,52.7
458,Apr,Ajman,Security Package,21,876.9,529.76,18414.89,7290.02,39.6
459,Feb,Ajman,Analytics Suite,37,559.64,363.38,20706.68,7261.5,35.1
460,Jan,Abu Dhabi,Security Package,47,1030.92,594.94,48453.24,20491.27,42.3
461,Dec,Ajman,Analytics Suite,5,1674.14,1002.67,8370.69,3357.36,40.1
462,Mar,Ajman,CRM Platform,41,745.1,345.11,30549.05,16399.63,53.7
463,Jul,Abu Dhabi,CRM Platform,5,1008.32,554.06,5041.6,2271.32,45.1
464,Sep,Riyadh,CRM Platform,33,1862.29,1149.8,61455.65,23512.41,38.3
465,Jan,Ajman,Security Package,24,1462.94,882.26,35110.6,13936.3,39.7
466,Feb,Riyadh,Enterprise Software,50,646.82,366.21,32340.79,14030.29,43.4
467,Jan,Abu Dhabi,Security Package,37,1970.49,1121.94,72908.31,31396.65,43.1
468,Jul,Ajman,Analytics Suite,7,218.99,101.76,1532.9,820.59,53.5
469,Sep,Riyadh,Security Package,38,1437.8,654.57,54636.25,29762.66,54.5
470,Aug,Sharjah,CRM Platform,50,1423.2,814.94,71159.99,30413.12,42.7
471,Jan,Abu Dhabi,Analytics Suite,31,388.19,195.64,12033.85,5968.87,49.6
472,Dec,Dubai,Enterprise Software,10,826.99,401.72,8269.92,4252.67,51.4
473,Aug,Abu Dhabi,Security Package,23,1057.09,538.63,24313.13,11924.58,49.0
474,Feb,Ajman,Analytics Suite,20,280.43,162.0,5608.59,2368.54,42.2
475,Nov,Dubai,Analytics Suite,7,1418.85,625.84,9931.96,5551.08,55.9
476,Mar,Abu Dhabi,Security Package,36,488.24,263.63,17576.79,8085.99,46.0
477,Jul,Ajman,Cloud Storage,41,532.01,297.99,21812.54,9594.91,44.0
478,Jan,Ajman,CRM Platform,48,1305.39,586.55,62658.84,34504.27,55.1
479,Jul,Riyadh,CRM Platform,1,1468.52,662.96,1468.52,805.56,54.9
480,Feb,Dubai,Security Package,35,536.53,258.34,18778.47,9736.71,51.9
481,May,Ajman,Enterprise Software,43,1752.75,932.34,75368.07,35277.63,46.8
482,Jul,Sharjah,Security Package,40,906.58,388.52,36263.17,20722.3,57.1
483,Oct,Sharjah,CRM Platform,12,1664.73,959.71,19976.75,8460.21,42.4
484,Oct,Sharjah,Security Package,6,1409.8,674.3,8458.79,4412.98,52.2
485,Feb,Abu Dhabi,Analytics Suite,12,871.95,379.59,10463.41,5908.27,56.5
486,Oct,Ajman,CRM Platform,9,1234.65,624.44,11111.86,5491.93,49.4
487,Dec,Ajman,Security Package,42,1875.25,831.32,78760.54,43845.31,55.7
488,May,Abu Dhabi,CRM Platform,9,536.78,327.7,4831.0,1881.69,39.0
489,Jun,Riyadh,Enterprise Software,1,1072.3,481.23,1072.3,591.07,55.1
490,Sep,Ajman,Security Package,42,1090.95,623.12,45819.72,19648.68,42.9
491,Aug,Ajman,CRM Platform,11,348.81,142.21,3836.88,2272.52,59.2
492,Jan,Abu Dhabi,Analytics Suite,18,604.72,285.53,10884.93,5745.42,52.8
493,Dec,Ajman,Security Package,50,1578.66,848.42,78932.76,36511.8,46.3
494,Feb,Dubai,Security Package,18,1595.2,966.41,28713.66,11318.33,39.4
495,Jan,Sharjah,Security Package,49,1494.16,801.75,73214.06,33928.25,46.3
496,Dec,Ajman,Enterprise Software,42,1552.42,736.51,65201.72,34268.25,52.6
497,May,Dubai,CRM Platform,23,1751.96,738.88,40295.06,23300.79,57.8
498,Apr,Dubai,Cloud Storage,48,1258.26,613.6,60396.62,30943.74,51.2
499,Mar,Riyadh,CRM Platform,40,450.62,203.53,18024.92,9883.87,54.8
500,Oct,Abu Dhabi,Enterprise Software,23,1158.11,636.05,26636.43,12007.32,45.1
501,Dec,Abu Dhabi,Analytics Suite,19,720.8,336.5,13695.2,7301.79,53.3
502,Mar,Riyadh,Enterprise Software,49,1614.24,1016.48,79097.95,29290.59,37.0
503,Dec,Sharjah,Cloud Storage,9,649.42,375.27,5844.77,2467.38,42.2
504,Aug,Abu Dhabi,CRM Platform,10,1239.37,579.01,12393.66,6603.6,53.3
505,Aug,Ajman,CRM Platform,5,1340.53,831.17,6702.65,2546.8,38.0
506,Sep,Dubai,CRM Platform,48,700.81,444.37,33638.7,12308.94,36.6
507,Aug,Sharjah,CRM Platform,21,1247.52,770.0,26197.92,10027.86,38.3
508,Nov,Dubai,CRM Platform,43,1455.12,891.3,62570.17,24244.28,38.7
509,Apr,Riyadh,CRM Platform,28,1684.73,882.26,47172.32,22469.18,47.6
510,Jun,Sharjah,Analytics Suite,36,1240.28,671.66,44650.1,20470.48,45.8
511,Nov,Ajman,Analytics Suite,49,287.14,122.0,14069.7,8091.57,57.5
512,Feb,Ajman,Enterprise Software,11,994.31,397.89,10937.46,6560.63,60.0
513,Dec,Ajman,Cloud Storage,9,1787.87,850.07,16090.79,8440.16,52.5
514,Nov,Sharjah,Enterprise Software,24,650.7,320.77,15616.82,7918.34,50.7
515,Jul,Abu Dhabi,Enterprise Software,41,749.92,431.1,30746.58,13071.59,42.5
516,Nov,Abu Dhabi,CRM Platform,6,1466.66,587.06,8799.94,5277.57,60.0
517,Mar,Ajman,Enterprise Software,38,607.14,346.07,23071.45,9920.83,43.0
518,Dec,Dubai,Enterprise Software,22,1670.8,1081.07,36757.52,12973.98,35.3
519,Aug,Ajman,Cloud Storage,5,612.1,258.51,3060.52,1767.96,57.8
520,Jun,Dubai,Enterprise Software,24,1785.78,775.53,42858.72,24245.94,56.6
521,Feb,Abu Dhabi,Cloud Storage,34,1213.92,670.79,41273.42,18466.56,44.7
522,Jun,Abu Dhabi,CRM Platform,47,583.5,342.55,27424.49,11324.47,41.3
523,Nov,Ajman,Security Package,29,1747.93,737.05,50690.04,29315.47,57.8
524,Feb,Dubai,Cloud Storage,38,1514.02,738.66,57532.63,29463.38,51.2
525,Mar,Ajman,Analytics Suite,16,698.54,294.13,11176.67,6470.6,57.9
526,Oct,Riyadh,Security Package,47,1293.67,769.4,60802.38,24640.62,40.5
527,Apr,Dubai,Analytics Suite,34,1292.47,577.94,43943.92,24293.89,55.3
528,Nov,Ajman,Analytics Suite,4,1610.84,964.0,6443.37,2587.37,40.2
529,Jul,Abu Dhabi,CRM Platform,8,633.95,354.71,5071.58,2233.93,44.0
530,Jan,Dubai,Security Package,24,1881.06,814.49,45145.53,25597.71,56.7
531,Jun,Riyadh,CRM Platform,35,1429.3,844.26,50025.35,20476.3,40.9
532,Oct,Dubai,Enterprise Software,5,224.83,102.06,1124.14,613.85,54.6
533,Sep,Dubai,CRM Platform,19,1331.43,699.35,25297.12,12009.5,47.5
534,Dec,Ajman,CRM Platform,26,348.37,186.08,9057.62,4219.57,46.6
535,May,Riyadh,Cloud Storage,6,757.83,400.0,4546.99,2146.97,47.2
536,Sep,Abu Dhabi,Cloud Storage,21,903.32,504.57,18969.65,8373.71,44.1
537,Dec,Dubai,Analytics Suite,28,1513.93,925.94,42389.9,16463.52,38.8
538,Feb,Dubai,Cloud Storage,28,408.78,226.08,11445.72,5115.39,44.7
539,Nov,Dubai,Analytics Suite,48,1384.49,614.59,66455.72,36955.27,55.6
540,Dec,Dubai,Cloud Storage,1,494.9,315.87,494.9,179.03,36.2
541,Dec,Riyadh,Security Package,17,500.53,216.1,8509.07,4835.42,56.8
542,Jan,Sharjah,Enterprise Software,22,1652.79,773.5,36361.47,19344.48,53.2
543,Dec,Dubai,Analytics Suite,37,1329.56,696.74,49193.69,23414.38,47.6
544,Jan,Riyadh,Analytics Suite,32,1746.85,771.62,55899.12,31207.34,55.8
545,Feb,Abu Dhabi,Analytics Suite,37,1413.42,606.12,52296.42,29869.97,57.1
546,Jan,Riyadh,Enterprise Software,1,640.19,331.58,640.19,308.61,48.2
547,Mar,Ajman,Cloud Storage,3,1195.16,751.14,3585.47,1332.05,37.2
548,Jun,Ajman,Cloud Storage,16,949.26,550.64,15188.19,6377.95,42.0
549,Oct,Sharjah,Enterprise Software,24,414.92,235.81,9958.12,4298.61,43.2
550,Apr,Dubai,Cloud Storage,34,1966.54,1255.68,66862.53,24169.48,36.1
551,May,Dubai,CRM Platform,50,1720.72,829.09,86036.19,44581.78,51.8
552,Jan,Riyadh,CRM Platform,24,561.21,303.59,13468.99,6182.92,45.9
553,Apr,Sharjah,Security Package,30,862.89,554.81,25886.78,9242.5,35.7
554,Apr,Abu Dhabi,Security Package,10,211.48,106.27,2114.8,1052.09,49.7
555,Jun,Abu Dhabi,Security Package,41,1711.23,1059.77,70160.56,26710.15,38.1
556,Nov,Sharjah,Enterprise Software,25,1728.21,1005.48,43205.27,18068.28,41.8
557,Sep,Dubai,Cloud Storage,16,955.67,611.91,15290.7,5500.12,36.0
558,Feb,Abu Dhabi,Analytics Suite,3,1858.29,1160.17,5574.88,2094.36,37.6
559,Dec,Riyadh,CRM Platform,24,1025.22,601.78,24605.39,10162.64,41.3
560,Sep,Riyadh,Enterprise Software,9,1346.99,671.59,12122.89,6078.57,50.1
561,Jan,Riyadh,Security Package,28,1392.4,602.46,38987.17,22118.32,56.7
562,Jun,Sharjah,Analytics Suite,26,1461.31,853.17,37993.96,15811.63,41.6
563,May,Sharjah,CRM Platform,15,334.44,150.72,5016.56,2755.71,54.9
564,Mar,Riyadh,Enterprise Software,7,495.87,256.13,3471.12,1678.24,48.3
565,Sep,Ajman,Enterprise Software,23,1936.34,875.05,44535.88,24409.71,54.8
566,May,Sharjah,CRM Platform,8,362.76,218.34,2902.06,1155.31,39.8
567,Jan,Sharjah,Security Package,14,1704.66,821.56,23865.3,12363.46,51.8
568,Jun,Dubai,Cloud Storage,26,1124.23,640.02,29229.91,12589.44,43.1
569,Jan,Sharjah,Cloud Storage,26,1738.28,936.91,45195.34,20835.57,46.1
570,Feb,Riyadh,Cloud Storage,30,383.43,229.47,11503.0,4619.0,40.2
571,Jan,Dubai,Enterprise Software,50,1968.62,851.78,98431.05,55842.02,56.7
572,Nov,Ajman,Analytics Suite,41,1887.63,794.71,77393.03,44809.8,57.9
573,Feb,Riyadh,Analytics Suite,2,1994.89,896.58,3989.78,2196.62,55.1
574,Feb,Ajman,Cloud Storage,22,420.55,267.29,9252.1,3371.74,36.4
575,Oct,Dubai,Cloud Storage,28,1679.03,837.42,47012.94,23565.25,50.1
576,Nov,Dubai,CRM Platform,28,511.05,231.85,14309.48,7817.57,54.6
577,May,Abu Dhabi,Analytics Suite,29,1790.16,731.57,51914.72,30699.13,59.1
578,Apr,Riyadh,Security Package,42,731.19,367.79,30709.95,15262.91,49.7
579,Jan,Riyadh,CRM Platform,6,703.6,305.58,4221.58,2388.11,56.6
580,Apr,Abu Dhabi,Security Package,41,1989.36,1066.12,81563.64,37852.53,46.4
581,Dec,Dubai,CRM Platform,23,1063.43,633.12,24458.94,9897.09,40.5
582,Sep,Sharjah,Security Package,21,899.09,400.05,18880.81,10479.72,55.5
583,Apr,Sharjah,Security Package,2,1812.38,1077.7,3624.75,1469.35,40.5
584,Sep,Dubai,CRM Platform,23,1580.32,1027.05,36347.27,12725.13,35.0
585,Apr,Abu Dhabi,Enterprise Software,43,634.08,338.23,27265.23,12721.34,46.7
586,Oct,Dubai,Cloud Storage,25,838.65,511.41,20966.21,8180.9,39.0
587,Apr,Abu Dhabi,Cloud Storage,38,772.41,451.49,29351.5,12194.78,41.5
588,Jan,Sharjah,Security Package,46,1461.01,930.5,67206.43,24403.35,36.3
589,Oct,Riyadh,Cloud Storage,13,1706.05,1028.07,22178.71,8813.81,39.7
590,May,Ajman,Security Package,12,1082.79,457.55,12993.43,7502.87,57.7
591,Apr,Abu Dhabi,Security Package,2,1147.61,459.24,2295.21,1376.74,60.0
592,Mar,Riyadh,Cloud Storage,22,1490.49,938.55,32790.73,12142.56,37.0
593,Jan,Sharjah,Enterprise Software,10,1255.9,790.34,12558.97,4655.53,37.1
594,Jun,Dubai,Security Package,5,872.46,554.43,4362.32,1590.15,36.5
595,Feb,Ajman,Security Package,22,743.18,322.62,16349.9,9252.2,56.6
596,Nov,Abu Dhabi,CRM Platform,32,1368.52,607.01,43792.78,24368.47,55.6
597,Jun,Riyadh,Security Package,15,1397.96,843.83,20969.36,8311.97,39.6
598,Dec,Ajman,Analytics Suite,45,730.13,324.49,32855.9,18253.85,55.6
599,Jul,Dubai,Security Package,50,1937.33,790.62,96866.55,57335.73,59.2
600,Oct,Riyadh,Analytics Suite,15,1351.36,575.72,20270.46,11634.69,57.4
601,Jun,Ajman,Cloud Storage,48,340.05,165.5,16322.49,8378.29,51.3
602,Nov,Sharjah,Cloud Storage,6,1678.99,952.84,10073.95,4356.92,43.2
603,Jan,Sharjah,CRM Platform,17,577.43,331.04,9816.34,4188.69,42.7
604,Feb,Sharjah,Analytics Suite,47,202.31,100.44,9508.39,4787.62,50.4
605,Jul,Ajman,Cloud Storage,32,1787.19,871.8,57189.99,29292.27,51.2
606,Aug,Ajman,Enterprise Software,37,1371.75,784.35,50754.57,21733.61,42.8
607,Feb,Abu Dhabi,CRM Platform,3,730.84,350.57,2192.51,1140.81,52.0
608,Jun,Dubai,Enterprise Software,11,1798.28,791.65,19781.04,11072.91,56.0
609,Feb,Dubai,Security Package,22,1269.25,702.42,27923.61,12470.37,44.7
610,Jul,Ajman,Enterprise Software,42,496.99,309.35,20873.79,7881.14,37.8
611,Feb,Abu Dhabi,Enterprise Software,22,569.99,255.07,12539.8,6928.29,55.3
612,May,Riyadh,Security Package,43,706.74,324.67,30389.89,16429.17,54.1
613,Oct,Dubai,CRM Platform,36,1711.74,750.42,61622.57,34607.39,56.2
614,Jul,Sharjah,Enterprise Software,6,730.19,412.93,4381.13,1903.58,43.4
615,Apr,Riyadh,CRM Platform,7,246.32,109.05,1724.27,960.92,55.7
616,Aug,Sharjah,Enterprise Software,8,755.04,377.04,6040.29,3023.97,50.1
617,Feb,Ajman,Analytics Suite,42,1179.43,526.28,49535.93,27431.99,55.4
618,Mar,Ajman,Analytics Suite,29,280.31,142.94,8129.0,3983.74,49.0
619,May,Sharjah,Cloud Storage,37,310.95,182.86,11505.18,4739.46,41.2
620,Nov,Dubai,Enterprise Software,23,1654.72,833.15,38058.66,18896.25,49.7
621,Sep,Riyadh,Cloud Storage,4,1713.43,1035.94,6853.74,2709.96,39.5
622,Nov,Ajman,Security Package,31,1230.89,564.87,38157.46,20646.6,54.1
623,Jul,Sharjah,Enterprise Software,46,262.51,142.49,12075.52,5520.87,45.7
624,Nov,Riyadh,Security Package,40,465.41,296.61,18616.23,6751.85,36.3
625,Mar,Ajman,Cloud Storage,14,1655.23,714.31,23173.21,13172.89,56.8
626,Nov,Ajman,Enterprise Software,28,563.45,341.25,15776.73,6221.7,39.4
627,May,Abu Dhabi,Security Package,21,1839.45,1156.17,38628.41,14348.77,37.1
628,Jul,Dubai,Enterprise Software,36,915.24,440.72,32948.6,17082.81,51.8
629,Aug,Sharjah,Security Package,1,1615.79,898.0,1615.79,717.79,44.4
630,Feb,Riyadh,CRM Platform,27,469.36,254.23,12672.62,5808.51,45.8
631,Feb,Riyadh,Enterprise Software,37,1603.18,956.2,59317.68,23938.45,40.4
632,Jul,Riyadh,Analytics Suite,17,889.48,463.77,15121.13,7237.03,47.9
633,Jan,Riyadh,CRM Platform,12,695.75,303.32,8348.95,4709.11,56.4
634,Jan,Riyadh,CRM Platform,26,1801.23,869.77,46832.07,24218.11,51.7
635,Dec,Abu Dhabi,Enterprise Software,31,1857.5,1159.56,57582.59,21636.21,37.6
